Emotion value,Carlos 2,Carlos 3,Carlos 4,Carlos 5,Carlos 6,Carlos 7,Carlos 8,Carlos 9,Carlos 10,Young 1,Young 2,Young 3,Young 4,Young 5,Nuwan 1,Nuwan 2,Nuwan 3,Nuwan 4,Nuwan 5,Nuwan 6,Nuwan 7,Nuwan 8,Nuwan 9,Nuwan 10,Nuwan 11,Nuwan 12,Nuwan 13,Nuwan 14,Nuwan 15,Nuwan 16,Gender,Age
5,0.266424951,0.104767055,0.185593534,0.030623122,0.111200074,0.230525598,0.154167328,0.407250301,0.253476394,0.746911277,0.984290673,0.473670277,0.758832017,0.466229236,0.071094118,0.085441296,0.109075437,0.139623191,0.069488942,0.082116533,0.105327785,0.132044802,0.117714868,0.085215336,0.052178576,0.058336046,0.095925522,0.133336469,0.230525598,0.051771943,1,26
5,0.266369091,0.104711649,0.185536999,0.030379177,0.110822476,0.233779319,0.154086202,0.407377387,0.253699168,0.747664,0.98148403,0.473165582,0.76176889,0.464404462,0.070880434,0.085235184,0.108877137,0.139447681,0.069157833,0.081759603,0.105101907,0.13185669,0.118357487,0.085553948,0.052243657,0.057998119,0.0962051,0.134130189,0.233779319,0.051743562,1,26
5,0.266775116,0.104783443,0.185774851,0.030290625,0.111090288,0.237344381,0.153796248,0.407310281,0.253930431,0.747576158,0.976929399,0.473310927,0.765230485,0.462391359,0.07062087,0.084996459,0.108707203,0.139325492,0.06882409,0.081515696,0.104882163,0.13172695,0.118752258,0.085700773,0.052179524,0.057798712,0.096563121,0.135050366,0.237344381,0.05154164,1,26
5,0.266899189,0.104785994,0.185837229,0.030155105,0.111027986,0.240039616,0.153655853,0.407340396,0.254110439,0.747868451,0.974079913,0.473147713,0.767769093,0.460883683,0.070434614,0.084821236,0.108560579,0.139206095,0.068560505,0.081273857,0.104705609,0.131599493,0.1192382,0.085945888,0.052204398,0.05759466,0.096852247,0.135803048,0.240039616,0.051455902,1,26
5,0.266942514,0.104775281,0.185852811,0.030043028,0.11092045,0.241945336,0.153575771,0.40738132,0.254238977,0.748162914,0.972211433,0.472966217,0.769547538,0.459823163,0.070305351,0.084698633,0.108452523,0.139115167,0.068371407,0.081088876,0.104578206,0.131502288,0.119635606,0.086159663,0.052244012,0.057440303,0.097068058,0.136360217,0.241945336,0.051411523,1,26
5,0.266975509,0.104764111,0.185863034,0.029940943,0.110816501,0.243651288,0.153506598,0.407420515,0.254354242,0.748438451,0.970560618,0.472795258,0.771140346,0.458876458,0.070190003,0.084589119,0.108355318,0.139032999,0.068201879,0.080921504,0.104463889,0.131414443,0.120009302,0.086364891,0.052286519,0.057303672,0.097270027,0.136875465,0.243651288,0.05137396,1,26
5,0.266984925,0.104760134,0.185865521,0.02990733,0.110780953,0.244206003,0.153484672,0.407433826,0.254391755,0.748530738,0.970028633,0.472737771,0.771658395,0.458569174,0.070152541,0.084553525,0.108323579,0.139006074,0.068146698,0.080866683,0.104426652,0.131385685,0.120134499,0.086434486,0.052301811,0.057259492,0.097337457,0.137046287,0.244206003,0.051362222,1,26
7,0.286290977,0.098267814,0.192276777,0.035051888,0.102248296,0.190985418,0.176586651,0.421749685,0.245491407,0.735133165,0.944633099,0.497198537,0.778220841,0.469670195,0.067602749,0.080777767,0.104322127,0.132305965,0.067812067,0.080725836,0.108257123,0.138923105,0.124264052,0.087752746,0.053534119,0.055654842,0.090787377,0.127079149,0.190985418,0.061745435,1,26
7,0.286457338,0.098106066,0.192278871,0.035113137,0.10214304,0.190301686,0.176588933,0.423202373,0.246916086,0.735703168,0.94589404,0.49523105,0.777786028,0.468436098,0.068760844,0.081863375,0.105395914,0.133349863,0.069041246,0.081955829,0.109021486,0.13944432,0.124247098,0.087854004,0.053705907,0.055674761,0.090807784,0.127153653,0.190301686,0.061898283,1,26
7,0.286717928,0.097852734,0.192282204,0.035216512,0.10197875,0.189162025,0.176593341,0.42566707,0.249338945,0.736822113,0.948002749,0.491885482,0.777236262,0.466308789,0.07056621,0.083590462,0.107074727,0.134983485,0.070974528,0.083899113,0.110232341,0.14026084,0.124269596,0.088039339,0.053956664,0.055723951,0.090875872,0.127293071,0.189162025,0.06261749,1,26
7,0.287261364,0.097324465,0.192289135,0.035434039,0.101636989,0.186772716,0.176605157,0.430842373,0.254433105,0.739200674,0.952435217,0.484992525,0.776116486,0.46192396,0.074355705,0.087198882,0.110575031,0.138391201,0.075012041,0.087986249,0.112811243,0.142027968,0.124352901,0.088458258,0.054479858,0.055836718,0.091049328,0.127607063,0.186772716,0.064207264,1,26
7,0.288027624,0.096579752,0.192298995,0.035754396,0.101157761,0.183287186,0.176627873,0.438461956,0.261951876,0.742944542,0.958929857,0.475116548,0.774764219,0.455603444,0.079725102,0.092334501,0.115505252,0.143195691,0.080724991,0.09382995,0.116562365,0.144636031,0.124613799,0.089147465,0.055191618,0.056037862,0.09140365,0.128133386,0.183287186,0.067265494,1,26
7,0.288781256,0.095847017,0.192308756,0.036102457,0.100690173,0.179559978,0.176657071,0.446779663,0.270185035,0.747612127,0.965905797,0.464635616,0.774001077,0.448794235,0.084984942,0.097501334,0.120342819,0.147916543,0.086381226,0.099681275,0.120371678,0.147273281,0.125157856,0.089983068,0.05580973,0.05631734,0.091948599,0.128817406,0.179559978,0.072354973,1,26
7,0.289308131,0.095333282,0.192315697,0.036437897,0.100368843,0.176084404,0.176681386,0.45498509,0.278341001,0.753714683,0.972426116,0.454396906,0.775086838,0.441867418,0.088478246,0.101442774,0.123694352,0.151198712,0.090425677,0.103923474,0.123098692,0.148943175,0.126216473,0.090854932,0.055983128,0.056706211,0.092744756,0.129685343,0.176084404,0.081948617,1,26
7,0.289270111,0.095366335,0.1923156,0.03671553,0.100406284,0.173458609,0.176679919,0.462298623,0.285667668,0.762658287,0.977361675,0.44489153,0.780323504,0.434819931,0.087530192,0.102246122,0.123346166,0.150893683,0.090414845,0.104000235,0.122889758,0.147964154,0.128232563,0.091602712,0.055129466,0.057302592,0.09393024,0.130837626,0.173458609,0.101237177,1,26
7,0.289379129,0.095258393,0.192317314,0.036977681,0.100349603,0.170903531,0.176685214,0.469044367,0.292409727,0.769917475,0.982168293,0.436674286,0.783895673,0.428887638,0.08780418,0.103757787,0.123967124,0.151525834,0.091426681,0.105124296,0.123449583,0.147762303,0.129856476,0.092305221,0.054648926,0.057788641,0.094893838,0.131911275,0.170903531,0.115995864,1,26
7,0.289375104,0.095261263,0.192317613,0.037190842,0.100363168,0.16887504,0.176685165,0.47463403,0.298007505,0.776589657,0.985998941,0.429959647,0.787617131,0.423939756,0.087269481,0.104508913,0.12385624,0.151445703,0.091588433,0.105358521,0.123413713,0.147134839,0.131422279,0.092878628,0.054088099,0.058248629,0.095778404,0.132929048,0.16887504,0.130238641,1,26
5,0.328102672,0.13717019,0.232609485,0.035500544,0.124350204,0.196461972,0.158421588,0.391006684,0.232653421,0.566003004,0.747716505,0.638491455,0.756975404,0.477410599,0.088893756,0.102977858,0.126025157,0.144606413,0.091119879,0.102508667,0.117216026,0.133031231,0.122476058,0.086861811,0.052191613,0.051449422,0.087100532,0.123307203,0.196461972,0.054382541,0,25
5,0.328147355,0.137167925,0.232630864,0.035496861,0.124181183,0.196370321,0.158439014,0.390933811,0.232560915,0.565975264,0.747901692,0.638702493,0.756750881,0.477686675,0.088890266,0.102974013,0.126023318,0.144605896,0.09116034,0.102542517,0.117277826,0.133045557,0.122596029,0.086954623,0.052217224,0.051426675,0.087112263,0.123346569,0.196370321,0.05433411,0,25
5,0.328207674,0.137207688,0.232680605,0.035499632,0.124069557,0.196045854,0.158426928,0.390930216,0.232569198,0.565719345,0.747901918,0.638879578,0.75640847,0.477819261,0.088907897,0.102992371,0.126031393,0.144606905,0.091184751,0.102549163,0.117270795,0.132976952,0.12259089,0.086957503,0.052220947,0.051441409,0.087148711,0.123398943,0.196045854,0.054341793,0,25
5,0.328241901,0.137219467,0.232703572,0.035499251,0.123976869,0.195912318,0.158429034,0.390904331,0.232540401,0.565629223,0.747964954,0.639007185,0.756224233,0.477954979,0.088912285,0.102996867,0.126033341,0.144607086,0.0912062,0.102562775,0.117289617,0.132960166,0.122630603,0.086990302,0.052230847,0.051438346,0.087164322,0.123429183,0.195912318,0.054327767,0,25
5,0.328307921,0.137210821,0.232732576,0.035492867,0.123712579,0.195801892,0.158459211,0.390784884,0.232387271,0.565615417,0.748269447,0.639332688,0.755898051,0.478393117,0.088904382,0.102988267,0.126029251,0.144606108,0.091269873,0.102617713,0.117392262,0.13299224,0.122830605,0.087143969,0.052272613,0.051399082,0.087179551,0.123488623,0.195801892,0.054247117,0,25
5,0.327988153,0.136647102,0.232296443,0.035414549,0.123345242,0.199178832,0.158817888,0.390023019,0.231247659,0.568781489,0.750330966,0.639282054,0.758040804,0.479673121,0.088626989,0.102697332,0.125899508,0.144587256,0.091389592,0.102904763,0.118175816,0.134082822,0.124249967,0.088143644,0.052513224,0.050947884,0.08681905,0.123225161,0.199178832,0.053604859,0,25
5,0.327491837,0.135718352,0.231591807,0.035283286,0.122634955,0.204686224,0.159424741,0.388722982,0.229316307,0.574019635,0.753862429,0.63933123,0.761438178,0.481967794,0.088167958,0.102216913,0.125686309,0.144558083,0.091612094,0.103401518,0.119509889,0.135897483,0.126753967,0.089888009,0.052957144,0.050197257,0.086250496,0.122864732,0.204686224,0.052519348,0,25
5,0.327013648,0.134810164,0.230904598,0.035154423,0.121921921,0.210071084,0.160026949,0.387442696,0.227419792,0.579193998,0.75736464,0.639402872,0.764749195,0.484261125,0.087718268,0.10174758,0.125479401,0.144532154,0.091834291,0.103894766,0.120828141,0.137686524,0.129320077,0.091649815,0.053431608,0.049468308,0.085716452,0.122573882,0.210071084,0.051454628,0,25
5,0.326732036,0.134350275,0.230536153,0.035092037,0.121705869,0.212892581,0.160320179,0.386854228,0.226535027,0.581873193,0.758996571,0.639254279,0.766634811,0.485191806,0.087492369,0.101512405,0.125376332,0.144520231,0.091912104,0.104118114,0.121448415,0.138588889,0.130574561,0.092490644,0.053666275,0.04912037,0.085446084,0.122422589,0.212892581,0.050955737,0,25
5,0.326144157,0.133801642,0.229969831,0.035035842,0.122355892,0.216830104,0.160582136,0.38652969,0.225947784,0.585328487,0.759996933,0.637917659,0.77017217,0.484815464,0.087235223,0.101245421,0.125259969,0.144507891,0.091787628,0.104212298,0.121879667,0.139616557,0.131620198,0.093102881,0.053839011,0.048822152,0.085090297,0.122121355,0.216830104,0.05060801,0,25
5,0.325910975,0.13341587,0.229661581,0.034983257,0.122164745,0.2191956,0.160831608,0.38603123,0.22519977,0.58760323,0.761390173,0.637803221,0.771750479,0.485617105,0.087045238,0.101048119,0.125173993,0.14449882,0.091855267,0.104403955,0.122407841,0.140380087,0.132745627,0.093845751,0.054056113,0.048532794,0.084879691,0.122037634,0.2191956,0.050187432,0,25
5,0.325801655,0.133231163,0.229515047,0.034957903,0.122065157,0.220323767,0.160952262,0.385789124,0.224837513,0.588693981,0.762067642,0.637758611,0.772495705,0.486015201,0.086954155,0.100953597,0.125132879,0.144494644,0.091889598,0.104497542,0.122663961,0.140746906,0.133295539,0.09420814,0.054163512,0.048393764,0.084780846,0.122003179,0.220323767,0.049984018,0,25
5,0.325168074,0.132776941,0.228971861,0.034922088,0.123129129,0.223920277,0.161119196,0.385738803,0.22462027,0.591740433,0.762357991,0.635975725,0.776197587,0.484841176,0.08674804,0.100740123,0.125040428,0.144485853,0.09166157,0.104479801,0.122849656,0.141574871,0.134035905,0.094564062,0.054267825,0.048218427,0.084501051,0.121770051,0.223920277,0.049839317,0,25
5,0.324755844,0.132278114,0.228516875,0.034862133,0.1232795,0.22723518,0.161405335,0.385259032,0.223856326,0.594834457,0.763759801,0.635315509,0.778823991,0.485228447,0.086507418,0.10049089,0.124932547,0.144475759,0.091654384,0.104656013,0.123404321,0.142547334,0.135409006,0.095415113,0.054526383,0.047900228,0.084244012,0.121685017,0.22723518,0.049404249,0,25
5,0.324616918,0.132071002,0.228343948,0.0348349,0.123226629,0.228540318,0.161536194,0.385011607,0.223479603,0.596093731,0.764466487,0.635188241,0.779751292,0.485580123,0.086405846,0.100385768,0.124887128,0.144471673,0.091678902,0.10475152,0.123674607,0.142958985,0.136043907,0.095820602,0.054651742,0.047754377,0.084143451,0.121670466,0.228540318,0.049192464,0,25
5,0.324151773,0.131912772,0.22803227,0.034840326,0.124470938,0.230344927,0.16150713,0.385358383,0.223853114,0.597412488,0.76364831,0.633449637,0.782313638,0.483732745,0.086345887,0.100323702,0.124860362,0.144469305,0.091392401,0.104582397,0.123447496,0.143199127,0.135992331,0.095647357,0.054591959,0.047805482,0.084047453,0.121554096,0.230344927,0.049378779,0,25
5,0.323762111,0.131704919,0.227733508,0.034831338,0.125312639,0.232219128,0.161548707,0.385483414,0.223935895,0.598932201,0.763412123,0.632179188,0.784546359,0.482613256,0.086256116,0.100230799,0.124820248,0.144465717,0.091205179,0.104510804,0.123418841,0.143561436,0.136297428,0.095743128,0.054614696,0.047773059,0.083944239,0.121493453,0.232219128,0.049408574,0,25
5,0.323704977,0.13177296,0.227738968,0.034847856,0.125698544,0.23202209,0.16146862,0.385718666,0.224250484,0.598617127,0.762787804,0.631752194,0.784775431,0.481892868,0.086294584,0.100270584,0.124837406,0.144467223,0.091110024,0.104409791,0.123205314,0.143404249,0.135934421,0.09547272,0.054526987,0.04786716,0.083971403,0.12146676,0.23202209,0.049578002,0,25
5,0.323255967,0.131638206,0.227447086,0.034856599,0.126947577,0.233681931,0.161424923,0.38609379,0.224668871,0.599800117,0.761886539,0.63003488,0.787256482,0.480015094,0.086245989,0.100220249,0.124815628,0.144465195,0.090823442,0.104231965,0.122951424,0.143598396,0.135893538,0.095307288,0.054459713,0.047935231,0.083908176,0.121403967,0.233681931,0.049787731,0,25
5,0.322932897,0.131559922,0.227246409,0.034866357,0.127896253,0.234788339,0.161377194,0.386405204,0.225028444,0.600551163,0.761124233,0.628755367,0.789031719,0.478560947,0.086220808,0.100194076,0.124804279,0.1444641,0.09060518,0.104087332,0.122730012,0.143698391,0.135811427,0.09515068,0.054395778,0.048003102,0.08387702,0.121370755,0.234788339,0.049969953,0,25
5,0.322643306,0.13156715,0.227105223,0.034889246,0.12895425,0.235411516,0.161266866,0.386855817,0.225591185,0.600800405,0.759973359,0.627421293,0.790554562,0.476823467,0.086238823,0.100212705,0.124812282,0.144464768,0.090356975,0.10388644,0.122366855,0.143622411,0.13543024,0.094796863,0.054266284,0.048141613,0.083885298,0.121333897,0.235411516,0.050263437,0,25
5,0.322253847,0.131405839,0.226829843,0.034889038,0.12991899,0.237067542,0.161267874,0.387084108,0.225820024,0.60207733,0.759453567,0.6260452,0.792777013,0.47545226,0.086173317,0.100144728,0.124782834,0.144461941,0.090141336,0.103775008,0.12224475,0.143886335,0.135663268,0.094836622,0.054256144,0.048156647,0.083833507,0.121341152,0.237067542,0.050370603,0,25
5,0.322145175,0.131428209,0.226786691,0.034901266,0.130369078,0.23720845,0.161209342,0.387297021,0.22609314,0.602062877,0.75890139,0.62549805,0.793334792,0.474691339,0.086190407,0.100162406,0.124790452,0.144462622,0.090035201,0.103681581,0.12206677,0.143815657,0.135449735,0.094655227,0.054189264,0.048228349,0.083847631,0.121329902,0.23720845,0.050513893,0,25
5,0.322145175,0.131428209,0.226786691,0.034901266,0.130369078,0.23720845,0.161209342,0.387297021,0.22609314,0.602062877,0.75890139,0.62549805,0.793334792,0.474691339,0.086190407,0.100162406,0.124790452,0.144462622,0.090035201,0.103681581,0.12206677,0.143815657,0.135449735,0.094655227,0.054189264,0.048228349,0.083847631,0.121329902,0.23720845,0.050513893,0,25
5,0.322094565,0.131585956,0.226840197,0.034933798,0.130975347,0.236572579,0.161053559,0.387722821,0.226678847,0.601244452,0.757753212,0.624885514,0.793456818,0.473509005,0.086275674,0.100250799,0.124828705,0.144466176,0.089884806,0.103501246,0.121668289,0.143467188,0.134729048,0.094142193,0.054017088,0.04840957,0.083913523,0.121287733,0.236572579,0.050829019,0,25
5,0.322032465,0.131597827,0.226815066,0.034940631,0.131230621,0.236658028,0.16102096,0.38784276,0.226832792,0.601241124,0.757442279,0.624575153,0.793778142,0.473079627,0.086284953,0.100260417,0.124832877,0.144466551,0.089824839,0.103448628,0.121568385,0.143428744,0.134612046,0.094042241,0.053979611,0.04844971,0.083921474,0.121282082,0.236658028,0.050909526,0,25
5,0.321961428,0.131580696,0.226770982,0.034942873,0.131439794,0.236901893,0.161010421,0.387911811,0.226913261,0.601406307,0.757272306,0.624294928,0.794174437,0.472761259,0.08627947,0.100254722,0.124830398,0.144466325,0.089777305,0.103416943,0.121519932,0.143450478,0.134608892,0.094018107,0.05396621,0.048464785,0.08391849,0.121283973,0.236901893,0.050949838,0,25
5,0.321960698,0.131673728,0.226817055,0.034959892,0.131693362,0.23646124,0.160929177,0.38811939,0.227204746,0.600894916,0.75670657,0.624065726,0.794092374,0.472234635,0.086328341,0.100305416,0.124852385,0.14446844,0.089712921,0.103329968,0.121319592,0.143251172,0.134215016,0.093746306,0.053876841,0.048558614,0.083955784,0.121260082,0.23646124,0.051107589,0,25
5,0.321979911,0.131809954,0.226894621,0.034983286,0.131992028,0.235769902,0.160817592,0.388392889,0.227593723,0.60012659,0.755956432,0.623821858,0.793863991,0.471582146,0.086398857,0.100378676,0.12488418,0.144471562,0.08963555,0.103216152,0.121050476,0.142963771,0.133659731,0.093369286,0.053754911,0.048686988,0.084009321,0.121226024,0.235769902,0.051319022,0,25
2,0.324067672,0.124662874,0.224339565,0.035810928,0.121309054,0.184831581,0.162057445,0.387378285,0.22535484,0.608150041,0.811089328,0.620328656,0.74979416,0.503141953,0.087638873,0.097718731,0.123720973,0.147822474,0.086838799,0.098710089,0.117130282,0.141165275,0.120576916,0.086563828,0.054420158,0.049401778,0.082520322,0.116878614,0.184831581,0.05718132,1,25
2,0.324036184,0.12456154,0.224273849,0.035858806,0.121512504,0.18500783,0.161781311,0.38735188,0.225602097,0.608085578,0.811430796,0.619815415,0.749399186,0.502937316,0.087802858,0.097892035,0.12380424,0.147824548,0.08709106,0.098959214,0.117304888,0.141258277,0.120629287,0.086637576,0.054469193,0.049468166,0.082540688,0.116848388,0.18500783,0.056797336,1,25
2,0.323912453,0.124508953,0.224186262,0.035878737,0.121606208,0.185364507,0.161474947,0.387222751,0.22577547,0.608199384,0.811447632,0.619316885,0.749523889,0.50254322,0.087918458,0.098014917,0.123830815,0.14775154,0.087269689,0.099115192,0.117423092,0.141302343,0.120726963,0.086704576,0.054450105,0.049532202,0.082609491,0.116913065,0.185364507,0.0563208,1,25
2,0.323597371,0.124402123,0.223976574,0.035916349,0.12178955,0.186246686,0.160756048,0.386891931,0.226155189,0.60851856,0.811386608,0.618166837,0.749973631,0.501572293,0.088173764,0.098284645,0.12387506,0.147559274,0.087665213,0.099449936,0.117680468,0.141390029,0.120968066,0.086857696,0.054385262,0.049679872,0.082783936,0.11709357,0.186246686,0.055188177,1,25
2,0.32317626,0.124296454,0.223714614,0.035948664,0.121958829,0.187389421,0.15987963,0.38644717,0.226578359,0.608985373,0.811162213,0.616793889,0.750756586,0.500319896,0.088462185,0.098585979,0.123902033,0.1472936,0.088113352,0.099812387,0.117964981,0.141474,0.121280059,0.087038312,0.054276674,0.049856341,0.08301628,0.117357371,0.187389421,0.053785871,1,25
2,0.322346868,0.124094479,0.223201582,0.036009822,0.122280215,0.189633812,0.158169506,0.385571192,0.227402944,0.609913926,0.810696213,0.614119988,0.752333508,0.497864749,0.089035268,0.09917283,0.123950674,0.146769011,0.089006424,0.100524196,0.118520862,0.141638206,0.121897532,0.087390148,0.054062072,0.050201543,0.083475197,0.117889893,0.189633812,0.051043606,1,25
2,0.321305466,0.124099335,0.222685086,0.03596165,0.122155271,0.192200434,0.156607896,0.384452911,0.227846541,0.611362264,0.809109535,0.611893365,0.755598887,0.495088756,0.089363433,0.099493489,0.123787387,0.146049734,0.089513936,0.100805955,0.11879766,0.141609642,0.122594226,0.087664117,0.053641629,0.05049511,0.084050884,0.118707777,0.192200434,0.048373262,1,25
2,0.320461433,0.124314486,0.222370953,0.035820636,0.121621707,0.194075826,0.155819616,0.383531354,0.22771985,0.612770089,0.807000765,0.611007594,0.759317854,0.493083596,0.089296914,0.0994108,0.123471274,0.145417269,0.089398236,0.100523296,0.118673833,0.141392875,0.123090495,0.087750138,0.053179338,0.050626858,0.084523047,0.119488373,0.194075826,0.046838744,1,25
2,0.319715252,0.124267339,0.221975747,0.035812049,0.121635825,0.195963266,0.154591737,0.382734885,0.228164427,0.613763445,0.806050874,0.609191789,0.761445046,0.491039574,0.089629797,0.099727003,0.123399566,0.144914061,0.089909415,0.100863501,0.118964436,0.141428716,0.123612826,0.087979352,0.052918666,0.050874868,0.084945651,0.120066442,0.195963266,0.044776966,1,25
2,0.318846891,0.124382551,0.221599983,0.035720034,0.12130404,0.197994839,0.153547196,0.381795733,0.228289855,0.615109521,0.804281678,0.607817674,0.764793651,0.488856618,0.089746895,0.099818626,0.12316809,0.144288651,0.090074803,0.100845719,0.119021497,0.14131438,0.124164729,0.088137135,0.052518749,0.051081194,0.085444219,0.120833181,0.197994839,0.042884514,1,25
2,0.317898075,0.12492401,0.221395174,0.035418768,0.120090762,0.199813145,0.153339084,0.38073871,0.227460873,0.617042914,0.800730616,0.608118208,0.770599877,0.486938867,0.089190866,0.099238515,0.12255229,0.143508054,0.089173615,0.099795313,0.118387621,0.140800258,0.124622854,0.088047787,0.051843213,0.051116523,0.086010687,0.121883287,0.199813145,0.042050737,1,25
2,0.316819291,0.125508781,0.221147,0.035092898,0.118774829,0.201910667,0.153034621,0.379539792,0.226594755,0.619223572,0.796805447,0.608325511,0.777132704,0.484717081,0.088610588,0.098630308,0.121879701,0.142628427,0.088231194,0.098678935,0.117720731,0.140249737,0.125155066,0.087973051,0.051107873,0.051204839,0.086676934,0.123069232,0.201910667,0.04101094,1,25
2,0.316102415,0.125826702,0.220947094,0.03491156,0.118044846,0.20337266,0.152675451,0.378748823,0.226186935,0.620603714,0.794465552,0.608155405,0.781158745,0.483158519,0.088342955,0.098342466,0.121494823,0.142060754,0.08778817,0.098114048,0.117397884,0.139953947,0.125534163,0.087970718,0.050669029,0.051312456,0.087128219,0.123827733,0.20337266,0.040110492,1,25
2,0.315263833,0.126597058,0.220910344,0.034507918,0.116376963,0.204698896,0.153145309,0.377793495,0.224780246,0.622671492,0.790187861,0.609694291,0.788004376,0.481773028,0.087367809,0.097352295,0.120696616,0.141304308,0.086248574,0.096459158,0.11634861,0.139231214,0.125835683,0.087731626,0.049934536,0.051296503,0.087699046,0.124908247,0.204698896,0.040239423,1,25
2,0.314745775,0.127188457,0.220944642,0.03420368,0.115111301,0.205407043,0.153692817,0.377194626,0.223642163,0.624085883,0.787102338,0.611154466,0.792890394,0.481041109,0.086575528,0.096551566,0.120102824,0.140810656,0.085016812,0.095150443,0.115505923,0.13867578,0.125981216,0.087521711,0.04942172,0.051263903,0.088074445,0.125631176,0.205407043,0.040662621,1,25
2,0.314320091,0.12777363,0.221021749,0.03390649,0.113869502,0.205893412,0.154363365,0.376694991,0.222475647,0.625364973,0.784189046,0.612794468,0.79746711,0.480546709,0.085763453,0.09573157,0.119528484,0.140382386,0.083771763,0.093830707,0.114646575,0.138125363,0.126066302,0.087296744,0.048948898,0.051218215,0.088402018,0.126272015,0.205893412,0.041305779,1,25
2,0.313971766,0.128268269,0.221092553,0.033656206,0.112821695,0.206276135,0.154946859,0.376285007,0.221484694,0.626433533,0.781747744,0.61421071,0.801324389,0.480157837,0.085075654,0.095035207,0.11904487,0.140028626,0.082728786,0.092713933,0.113917207,0.13766032,0.126130902,0.08710832,0.048556992,0.051189131,0.088679173,0.126803719,0.206276135,0.041879758,1,25
2,0.313830669,0.128610385,0.221191164,0.033486792,0.112108667,0.206294492,0.155498761,0.376108097,0.220752115,0.627027978,0.780219468,0.615411917,0.803655899,0.480156359,0.084567622,0.094521631,0.118725379,0.139852734,0.08197137,0.09191306,0.113383432,0.137336903,0.126107994,0.086953206,0.048319682,0.051136749,0.088810393,0.127085625,0.206294492,0.042534304,1,25
2,0.313729988,0.128921867,0.221294726,0.033333669,0.111462966,0.206242747,0.156042343,0.375976677,0.220072228,0.627529351,0.778873991,0.616568872,0.805687902,0.480229458,0.084097809,0.09404551,0.118438724,0.139711804,0.081278324,0.091177559,0.11288965,0.137042025,0.126068788,0.086806131,0.048113284,0.051082191,0.088913949,0.127318385,0.206242747,0.04320201,1,25
2,0.313833984,0.129075504,0.221422268,0.033263402,0.111162045,0.205837735,0.156539391,0.37607603,0.219664042,0.627550737,0.778455553,0.617478419,0.806148449,0.480679504,0.083816337,0.093761421,0.118320276,0.139747958,0.080874917,0.090770987,0.112601133,0.136893713,0.125945552,0.086691862,0.048060004,0.050994596,0.088865812,0.127301481,0.205837735,0.043927865,1,25
1,0.320001516,0.126442858,0.223199928,0.036763231,0.114107759,0.191977105,0.156987198,0.372380546,0.215411528,0.655901473,0.860011488,0.617176948,0.762665943,0.530779265,0.078566254,0.093017474,0.11945045,0.14720948,0.079289892,0.089039017,0.108714128,0.13243051,0.122543238,0.087207467,0.052501539,0.050644012,0.083039398,0.115463589,0.191977105,0.05150356,1,25
1,0.32027262,0.126409587,0.223319264,0.036731696,0.114354699,0.191291623,0.157046496,0.372161539,0.215135145,0.655127554,0.860136518,0.618146056,0.761655319,0.531689996,0.078395666,0.092838844,0.119336492,0.147033571,0.079199746,0.088810443,0.108573628,0.132332911,0.122246188,0.087080204,0.052568783,0.050678188,0.082910298,0.115227165,0.191291623,0.051372352,1,25
1,0.320108594,0.126174023,0.223120627,0.036636409,0.114789037,0.189870091,0.157180547,0.37175174,0.214590845,0.656529776,0.863286137,0.618204216,0.760500775,0.533687129,0.077946713,0.092378147,0.119146096,0.146744121,0.078922703,0.088216968,0.108195408,0.132084006,0.121465235,0.086641809,0.052561144,0.050615352,0.082470385,0.114564783,0.189870091,0.050763816,1,25
1,0.320108594,0.126174023,0.223120627,0.036636409,0.114789037,0.189870091,0.157180547,0.37175174,0.214590845,0.656529776,0.863286137,0.618204216,0.760500775,0.533687129,0.077946713,0.092378147,0.119146096,0.146744121,0.078922703,0.088216968,0.108195408,0.132084006,0.121465235,0.086641809,0.052561144,0.050615352,0.082470385,0.114564783,0.189870091,0.050763816,1,25
1,0.319852463,0.125316363,0.222567491,0.036343205,0.116315667,0.184922711,0.157628162,0.370185611,0.212578112,0.660467205,0.87374549,0.619217982,0.755903421,0.541038919,0.076387039,0.090894836,0.118587334,0.145855853,0.078002021,0.086206695,0.106928647,0.13127199,0.118848852,0.085233079,0.052661126,0.050523058,0.081077072,0.112403349,0.184922711,0.048863173,1,25
1,0.319925218,0.124999453,0.222446478,0.036281849,0.116773317,0.183439906,0.157748127,0.369604424,0.211878804,0.661323646,0.876898912,0.619893747,0.754161781,0.543584152,0.075905904,0.090533887,0.118509652,0.14568176,0.077745438,0.085624735,0.10657042,0.131062828,0.118122894,0.084879833,0.052763007,0.05057073,0.080747675,0.111848513,0.183439906,0.048423182,1,25
1,0.319968089,0.124604216,0.222271549,0.036208329,0.117316225,0.181662718,0.157891918,0.368904729,0.21103736,0.662553989,0.880898287,0.62058399,0.752134497,0.546671373,0.075321499,0.090102027,0.118428037,0.145492815,0.077433453,0.084922149,0.106138308,0.1308122,0.117245341,0.084449552,0.052883419,0.050626526,0.08034643,0.111177599,0.181662718,0.047878908,1,25
1,0.319947863,0.124212298,0.222066534,0.036155292,0.11775358,0.180183695,0.158006094,0.368271061,0.210291214,0.663972693,0.884787483,0.6209896,0.750431834,0.549443825,0.074809889,0.089772533,0.118418656,0.145402679,0.077167703,0.084326818,0.105774694,0.130613588,0.11651516,0.084095694,0.052994458,0.050687559,0.080027376,0.110636769,0.180183695,0.04743229,1,25
